schidkn,pscore,classid,cs,female,nwhite,n
62,59.96183,18300,17,1,0,1
62,54.67788,18300,17,0,0,1
53,34.86306,15800,22,1,0,1
60,42.14701,17759,15,1,0,1
43,59.13467,12643,14,0,0,1
12,51.44949,3600,23,1,0,1
46,44.54208,13600,24,0,0,1
9,68.67171,2713,21,1,0,1
70,56.87541,20770,16,0,0,1
40,59.13467,11900,23,1,0,1
48,48.02973,14340,23,0,0,1
73,68.67171,21800,22,0,0,1
22,52.47417,6423,22,0,1,1
8,40.12849,2400,23,0,0,1
76,48.02973,22578,17,0,0,1
40,41.13467,11738,14,1,0,1
61,48.02973,18200,22,1,0,1
49,71.48035,14600,20,0,0,1
80,55.72726,23600,21,1,0,1
68,29.34455,20168,16,0,1,1
24,54.67788,7100,18,0,1,1
25,54.3928,7400,27,0,0,1
18,55.72726,5216,25,1,1,1
27,44.54208,7824,14,1,1,1
50,52.47417,14800,24,1,0,1
29,31.61615,8500,21,0,1,1
66,71.48035,19600,21,1,0,1
28,53.56059,8200,24,1,1,1
40,49.17171,11738,14,0,0,1
61,34.86306,18061,17,0,0,1
8,76.22109,2400,23,0,0,1
47,40.12849,13800,14,0,0,1
40,65.84023,11738,14,0,0,1
51,59.22366,15141,25,0,0,1
14,66.69208,4100,21,0,1,1
78,34.67356,23000,23,1,0,1
37,67.57479,10835,16,0,0,1
19,62.37726,5618,26,1,1,1
78,52.71677,22800,14,1,0,1
64,74.69824,19056,19,1,0,1
78,52.71677,23000,23,1,0,1
21,59.29084,6220,27,0,1,1
42,70.50072,12342,16,0,1,1
36,62.37726,10600,23,1,0,1
22,64.21677,6422,20,0,1,1
37,45.72911,11000,27,1,0,1
27,78.33405,7930,27,1,1,1
19,57.09331,5415,17,1,1,1
10,71.71677,2900,19,1,0,1
76,64.21677,22669,24,1,0,1
9,60.5501,2611,22,0,0,1
3,60.5501,702,16,1,0,1
59,43.5501,17600,17,0,0,1
23,50.44516,6727,21,0,1,1
62,66.69208,18400,24,1,0,1
13,49.24146,3900,22,0,0,1
70,50.44516,20962,23,0,0,1
64,58.14269,19056,19,1,0,1
41,67.57479,12041,14,0,0,1
25,35.4822,7300,22,1,1,1
12,57.09331,3500,21,0,0,1
62,59.22366,18500,23,1,0,1
61,57.09331,18061,17,1,0,1
71,43.5501,21200,24,1,0,1
59,69.08096,17600,17,1,0,1
79,65.02541,23180,15,0,0,1
65,65.84023,19400,19,0,0,1
15,69.84023,4400,15,1,1,1
34,62.37726,10000,19,1,0,1
68,45.72911,20259,24,1,0,1
48,68.36491,14200,22,1,0,1
37,58.14269,10835,16,0,1,1
15,53.86491,4300,19,1,1,1
8,54.88961,2400,23,1,0,1
7,73.43899,2106,24,0,0,1
42,69.08096,12342,16,1,0,1
9,65.02541,2610,21,1,0,1
39,54.88961,11500,20,0,0,1
1,55.97602,300,20,0,0,1
19,77.8464,5617,22,0,1,1
25,52.71677,7400,27,0,1,1
37,62.37726,10900,25,1,1,1
57,64.21677,16853,12,1,0,1
9,73.43899,2611,22,0,0,1
78,43.5501,22900,24,0,0,1
19,65.02541,5500,26,1,1,1
9,69.84023,2610,21,1,0,1
51,48.09948,15244,25,0,0,1
58,59.29084,17349,24,0,0,1
9,66.69208,2610,21,1,0,1
62,67.57479,18500,23,1,0,1
48,53.86491,14145,13,0,0,1
7,41.46368,2106,24,0,0,1
44,63.30936,12900,16,0,1,1
21,65.84023,6100,23,1,1,1
22,44.56245,6318,16,1,1,1
71,46.9575,21100,24,0,0,1
47,51.58714,13900,24,1,0,1
72,65.02541,21374,14,0,0,1
9,64.21677,2508,13,0,0,1
3,60.5501,903,24,1,0,1
66,72.30936,19758,22,1,0,1
66,45.72911,19758,22,1,0,1
63,60.5501,18854,22,0,0,1
48,51.58714,14300,21,1,0,1
52,60.5501,15400,20,1,0,1
54,63.30936,16100,22,0,0,1
19,54.88961,5416,16,1,1,1
11,77.1859,3200,22,0,0,1
71,52.71677,21072,16,1,0,1
24,46.9575,7100,18,1,1,1
76,55.97602,22669,24,0,0,1
71,50.44516,21071,17,0,0,1
19,43.5501,5618,26,0,1,1
36,67.57479,10700,24,0,0,1
68,76.92664,20300,27,0,0,1
36,71.71677,10600,23,0,0,1
43,53.86491,12700,22,1,0,1
23,55.97602,6619,16,1,1,1
21,45.72911,6220,27,1,1,1
62,65.84023,18500,23,0,0,1
8,48.09948,2309,25,1,0,1
9,73.43899,2507,13,0,0,1
74,59.29084,22100,25,0,1,1
4,42.54393,1100,23,1,0,1
79,57.09331,23181,14,1,0,1
58,58.14269,17349,24,0,0,1
67,59.29084,20000,18,1,0,1
57,69.84023,17000,20,1,0,1
3,45.72911,903,24,0,0,1
16,64.21677,4513,17,1,1,1
65,61.5501,19400,19,1,0,1
49,48.09948,14600,20,0,0,1
75,63.30936,22367,24,1,0,1
42,59.22366,12300,17,1,0,1
58,63.30936,17349,24,0,0,1
50,73.89578,14700,17,1,0,1
11,73.43899,3200,22,0,0,1
32,51.58714,9536,22,1,1,1
50,42.54393,14700,17,1,0,1
37,73.43899,10835,16,1,0,1
68,73.43899,20300,27,1,1,1
28,61.5501,8125,17,0,1,1
50,54.88961,14800,24,0,0,1
24,39.35874,7000,21,0,1,1
6,54.88961,1800,23,1,0,1
5,52.71677,1500,21,1,0,1
64,50.44516,19056,19,1,0,1
42,59.22366,12300,17,0,0,1
18,57.09331,5216,25,0,1,1
69,73.89578,20500,22,1,0,1
51,59.29084,15000,16,0,1,1
37,59.22366,11000,27,0,1,1
37,50.44516,11039,24,0,0,1
21,37.2785,6100,23,1,0,1
52,53.86491,15500,22,1,0,1
9,71.08714,2611,22,1,0,1
69,62.37726,20400,14,1,0,1
55,53.86491,16200,13,1,0,1
61,50.44516,18200,22,0,0,1
15,73.89578,4400,15,1,1,1
23,59.22366,6800,23,0,1,1
46,59.22366,13600,24,0,0,1
58,59.29084,17349,24,1,0,1
19,68.36491,5617,22,0,1,1
37,51.58714,11000,27,0,0,1
51,69.08096,15244,25,0,0,1
19,58.14269,5618,26,0,1,1
17,63.30936,4814,16,1,1,1
37,58.14269,11039,24,1,0,1
46,68.36491,13500,17,0,0,1
7,74.69824,2004,23,1,0,1
14,41.46368,4100,21,0,1,1
6,59.29084,1700,18,0,0,1
19,60.5501,5617,22,0,1,1
7,39.35874,2106,24,0,0,1
41,66.69208,12200,22,1,0,1
26,53.86491,7700,20,1,1,1
63,52.71677,18854,22,0,0,1
19,78.46985,5416,16,1,1,1
79,65.02541,23300,22,0,0,1
51,44.56245,15000,16,1,1,1
75,32.27232,22400,22,0,0,1
15,52.71677,4211,12,1,1,1
56,79.12418,16647,21,0,0,1
74,53.86491,21977,16,1,1,1
44,63.30936,12944,17,0,1,1
80,68.36491,23600,21,0,0,1
24,52.71677,6922,14,1,1,1
63,73.43899,18752,21,0,0,1
78,35.4822,23000,23,0,0,1
51,66.69208,15244,25,0,0,1
23,68.36491,6620,15,0,1,1
60,63.30936,17758,16,1,1,1
39,40.40812,11437,12,0,0,1
68,43.5501,20300,27,0,1,1
28,48.09948,8200,24,1,1,1
76,57.09331,22669,24,0,0,1
74,53.86491,21976,16,0,0,1
63,44.56245,18854,22,0,0,1
74,46.9575,22000,24,1,0,1
37,44.56245,10834,16,0,0,1
55,35.4822,16346,23,0,0,1
79,52.71677,23200,22,0,0,1
43,49.24146,12800,23,1,0,1
71,43.5501,21100,24,1,0,1
51,40.40812,15244,25,1,0,1
33,36.3464,9600,15,1,1,1
71,67.57479,21200,24,1,0,1
9,71.08714,2611,22,1,0,1
46,70.50072,13500,17,0,0,1
51,39.35874,15244,25,1,0,1
15,48.09948,4211,12,1,1,1
68,59.22366,20300,27,1,1,1
27,74.25998,8032,25,1,1,1
14,71.08714,4100,21,1,1,1
56,52.71677,16551,16,1,0,1
70,72.30936,20962,23,0,0,1
4,35.4822,1200,24,0,0,1
59,57.09331,17456,13,0,0,1
27,72.86491,8032,25,1,1,1
9,69.08096,2610,21,1,0,1
1,69.08096,201,20,0,0,1
67,52.71677,20000,18,0,0,1
15,61.5501,4300,19,1,1,1
34,57.09331,9931,15,1,0,1
40,50.44516,11800,22,1,0,1
11,72.30936,3200,22,0,0,1
50,49.24146,14800,24,0,1,1
4,66.69208,1000,13,0,0,1
66,53.86491,19566,14,0,0,1
17,51.58714,4814,16,0,1,1
68,63.30936,20167,17,0,0,1
33,60.5501,9838,27,1,1,1
22,62.37726,6423,22,1,1,1
75,72.86491,22367,24,1,0,1
48,55.97602,14340,23,1,0,1
21,52.71677,6220,27,1,1,1
19,40.40812,5416,16,1,1,1
69,72.86491,20600,23,1,0,1
39,55.97602,11500,20,1,0,1
37,50.44516,10900,25,0,0,1
7,32.27232,2004,23,0,1,1
79,52.71677,23180,15,1,0,1
38,69.08096,11300,19,0,0,1
61,54.88961,18100,20,0,0,1
76,50.44516,22578,17,0,0,1
6,65.84023,1800,23,0,0,1
48,50.44516,14340,23,1,0,1
51,76.70442,15142,22,0,0,1
5,52.71677,1500,21,1,0,1
64,59.29084,19100,23,0,0,1
51,66.69208,15141,25,1,0,1
76,65.02541,22579,17,0,0,1
21,57.09331,6000,15,1,0,1
36,63.30936,10600,23,0,0,1
51,44.56245,15141,25,0,0,1
39,43.5501,11436,12,0,0,1
49,69.84023,14500,22,0,0,1
29,38.28467,8400,16,1,1,1
40,58.14269,11739,12,0,0,1
20,51.58714,5700,17,1,1,1
3,61.5501,902,23,0,0,1
55,44.56245,16400,21,1,0,1
70,42.54393,20800,24,1,0,1
50,51.58714,14800,24,0,0,1
3,45.72911,800,22,1,0,1
75,41.46368,22366,23,0,0,1
51,73.43899,15243,24,0,0,1
15,59.29084,4210,13,0,1,1
46,70.50072,13700,23,1,0,1
17,44.56245,5000,24,1,1,1
41,71.71677,12041,14,0,0,1
5,41.46368,1300,16,0,0,1
42,59.22366,12300,17,0,0,1
12,55.97602,3600,23,1,0,1
68,73.43899,20259,24,0,0,1
3,45.72911,800,22,0,0,1
53,69.84023,15600,15,1,0,1
10,63.30936,2900,19,1,0,1
41,69.08096,12200,22,1,0,1
64,69.08096,19055,21,1,0,1
27,72.86491,7930,27,1,1,1
22,65.84023,6424,22,0,1,1
43,53.86491,12800,23,0,0,1
7,55.97602,1904,14,0,0,1
18,52.71677,5216,25,1,0,1
27,60.5501,8031,25,1,1,1
39,48.09948,11437,12,0,0,1
64,63.30936,19055,21,1,0,1
66,72.30936,19758,22,1,0,1
67,40.40812,19900,17,0,0,1
21,71.08714,6000,15,1,0,1
30,37.2785,8800,23,1,1,1
75,45.72911,22366,23,0,0,1
58,60.5501,17154,15,0,0,1
21,71.08714,6000,15,0,0,1
6,61.5501,1700,18,1,0,1
23,57.09331,6619,16,0,1,1
60,61.5501,17758,16,0,0,1
45,58.14269,13200,15,1,1,1
72,65.84023,21463,23,0,0,1
42,65.02541,12342,16,1,0,1
76,67.57479,22578,17,0,0,1
44,50.44516,12944,17,0,0,1
28,46.9575,8127,15,0,1,1
9,75.88344,2507,13,1,0,1
24,72.86491,7000,21,1,1,1
61,39.35874,18060,13,0,0,1
48,55.97602,14145,13,0,0,1
3,76.96765,903,24,1,0,1
30,36.30099,8800,23,0,1,1
36,76.52939,10700,24,0,0,1
36,80.90593,10700,24,1,0,1
57,73.35654,16900,19,1,0,1
34,61.56025,10000,19,0,0,1
34,60.4121,9900,15,1,0,1
66,41.62815,19566,14,1,0,1
42,63.76247,12500,24,0,0,1
17,45.81951,4814,16,0,0,1
73,66.48618,21800,22,0,0,1
62,60.4121,18500,23,0,0,1
73,62.81951,21700,22,1,0,1
48,52.71457,14300,21,0,0,1
4,40.55408,1200,24,0,0,1
35,60.4121,10400,25,0,0,1
23,50.36889,6619,16,1,1,1
36,68.96149,10600,23,1,0,1
71,45.81951,21200,24,0,0,1
74,77.46765,22000,24,1,0,1
50,43.73309,14700,17,0,0,1
2,41.62815,600,19,1,0,1
27,69.8442,8032,25,0,1,1
35,40.55408,10300,24,1,0,1
60,43.73309,17900,21,0,0,1
54,71.35037,16100,22,0,0,1
43,45.81951,12800,23,1,0,1
73,69.8442,21800,22,0,0,1
16,46.83186,4513,17,0,1,1
54,77.46765,16000,21,0,0,1
65,73.35654,19300,16,0,0,1
74,42.67753,22000,24,1,1,1
52,54.98618,15500,22,0,0,1
7,68.96149,2106,24,1,0,1
7,71.35037,1904,14,0,0,1
62,52.71457,18400,24,1,0,1
51,69.8442,15000,16,0,1,1
41,76.52939,12100,19,0,0,1
9,72.10963,2507,13,1,0,1
14,72.77013,4100,21,0,1,1
3,59.36272,903,24,1,0,1
13,62.81951,3700,16,0,0,1
22,50.36889,6422,20,0,1,1
46,64.64667,13600,24,0,0,1
74,46.83186,22100,25,1,0,1
41,62.81951,12040,13,0,0,1
37,61.56025,10835,16,1,0,1
68,75.13432,20260,22,1,1,1
61,46.83186,18100,20,0,0,1
71,51.51086,21071,17,0,0,1
69,71.35037,20500,22,0,0,1
35,58.24543,10400,25,1,0,1
29,72.77013,8500,21,1,1,1
78,45.81951,22800,14,0,0,1
43,79.9368,12700,22,0,0,1
12,65.57877,3600,23,1,0,1
60,51.51086,17900,21,0,0,1
51,67.29482,15141,25,0,0,1
20,68.10963,5919,21,1,1,1
28,65.57877,8127,15,0,1,1
16,65.57877,4513,17,0,1,1
75,36.94297,22400,22,0,0,1
25,59.36272,7300,22,1,1,1
27,63.81951,7824,14,1,1,1
19,44.81334,5618,26,1,1,1
79,50.36889,23181,14,0,0,1
22,68.10963,6423,22,1,1,1
76,66.48618,22668,22,0,0,1
8,51.51086,2400,23,1,0,1
5,76.52939,1300,16,1,0,1
7,66.48618,2004,23,0,0,1
48,66.48618,14200,22,1,1,1
63,49.22691,18854,22,0,0,1
37,59.36272,10900,25,1,0,1
19,41.62815,5415,17,1,1,1
51,38.61581,15244,25,0,0,1
58,57.15902,17349,24,1,0,1
7,75.13432,2005,24,1,0,1
3,68.96149,702,16,0,0,1
27,71.35037,7929,26,0,1,1
38,77.86272,11100,13,1,0,1
17,40.55408,5000,24,1,1,1
65,71.35037,19400,19,1,0,1
64,49.22691,19100,23,0,0,1
27,73.98618,8032,25,1,1,1
16,65.57877,4714,26,0,1,1
25,57.15902,7400,27,1,0,1
52,67.29482,15400,20,0,0,1
8,70.63432,2309,25,0,0,1
17,69.8442,4800,15,0,0,1
47,45.81951,13900,24,0,0,1
6,56.13432,1800,23,0,0,1
28,61.56025,8100,15,1,1,1
17,56.13432,4814,16,1,1,1
19,53.85654,5416,16,0,1,1
13,61.56025,3800,23,0,0,1
13,68.10963,3700,16,1,0,1
68,79.45531,20260,22,0,0,1
25,68.96149,7400,27,1,0,1
63,75.7084,18752,21,0,0,1
65,71.35037,19300,16,0,0,1
72,57.15902,21463,23,1,1,1
24,64.64667,6922,14,1,1,1
22,39.5479,6318,16,0,1,1
17,63.81951,4900,24,1,0,1
20,74.57877,5700,17,1,1,1
75,68.10963,22367,24,1,0,1
58,75.7084,17349,24,1,0,1
34,68.10963,9900,15,1,0,1
51,61.56025,15142,22,0,0,1
49,73.35654,14500,22,1,0,1
9,73.35654,2713,21,0,0,1
13,68.10963,3700,16,1,0,1
60,69.8442,17900,21,1,0,1
53,51.51086,15800,22,1,0,1
41,57.15902,12200,22,1,0,1
25,69.8442,7400,27,1,0,1
67,54.98618,19900,17,0,0,1
73,73.35654,21800,22,0,0,1
26,54.98618,7700,20,0,1,1
21,56.13432,6000,15,0,1,1
68,80.11581,20259,24,1,1,1
51,53.85654,15244,25,0,0,1
39,66.48618,11500,20,1,0,1
38,72.10963,11100,13,1,0,1
44,56.13432,13000,23,1,1,1
56,53.85654,16551,16,0,1,1
8,72.77013,2309,25,0,0,1
68,78.38124,20260,22,0,1,1
29,64.64667,8500,21,1,,1
44,56.13432,13000,23,0,1,1
23,59.36272,6727,21,1,1,1
41,68.96149,12041,14,0,0,1
44,71.35037,12900,16,1,1,1
71,34.54173,21200,24,0,0,1
67,73.98618,19800,13,0,1,1
9,68.10963,2509,12,1,1,1
59,68.96149,17600,17,1,0,1
47,60.4121,14000,26,1,0,1
51,76.16519,15049,17,0,0,1
1,68.96149,200,20,0,0,1
70,63.81951,20961,24,0,0,1
27,59.36272,7930,27,0,1,1
7,71.35037,2004,23,1,0,1
70,40.55408,20961,24,1,0,1
9,62.81951,2509,12,0,0,1
65,72.10963,19300,16,1,0,1
33,64.64667,9600,15,0,1,1
29,72.77013,8600,19,0,1,1
49,66.48618,14500,22,0,0,1
9,76.16519,2509,12,0,0,1
11,77.86272,3300,22,1,0,1
2,41.62815,600,19,0,1,1
54,61.56025,15900,15,1,0,1
54,70.63432,16000,21,1,0,1
39,62.81951,11600,19,1,0,1
64,71.35037,19055,21,0,0,1
74,53.85654,21976,16,0,0,1
60,63.81951,17900,21,1,0,1
28,59.36272,8200,24,1,1,1
18,63.81951,5200,24,0,1,1
34,61.56025,10000,19,1,0,1
30,63.76247,8700,17,1,1,1
8,59.36272,2309,25,0,0,1
74,77.86272,22100,25,0,0,1
23,53.85654,6727,21,0,1,1
48,52.71457,14200,22,1,0,1
44,76.16519,12900,16,0,0,1
56,60.4121,16647,21,1,0,1
52,46.83186,15500,22,1,0,1
34,56.13432,10100,20,1,0,1
48,72.77013,14146,12,1,0,1
44,61.56025,13100,23,0,1,1
9,79.45531,2610,21,1,0,1
50,61.56025,14700,17,0,0,1
13,72.10963,3700,16,1,0,1
58,66.48618,17350,22,1,0,1
8,60.4121,2308,24,1,0,1
75,58.24543,22400,22,0,0,1
16,62.81951,4512,17,1,1,1
71,61.56025,21072,16,1,0,1
66,71.35037,19566,14,0,0,1
50,56.13432,14800,24,1,0,1
35,64.64667,10300,24,0,0,1
64,65.57877,19055,21,1,0,1
72,50.36889,21464,22,1,0,1
9,73.35654,2712,21,1,0,1
54,73.35654,15900,15,1,0,1
61,59.36272,18061,17,0,0,1
45,58.24543,13300,24,0,1,1
63,49.22691,18854,22,1,1,1
3,74.57877,701,15,0,0,1
3,74.57877,903,24,0,0,1
62,58.24543,18500,23,0,0,1
54,63.81951,15900,15,0,0,1
72,39.5479,21464,22,1,0,1
16,66.48618,4512,17,1,1,1
29,58.24543,8600,19,1,1,1
20,61.56025,5800,21,1,1,1
37,61.56025,11000,27,1,0,1
73,64.64667,21800,22,1,0,1
8,68.96149,2309,25,0,0,1
76,56.13432,22578,17,0,0,1
66,81.2516,19757,24,0,0,1
66,51.51086,19757,24,1,0,1
36,67.29482,10700,24,0,0,1
27,63.81951,8031,25,1,1,1
49,78.15285,14500,22,0,1,1
79,67.29482,23181,14,1,0,1
30,53.85654,8800,23,1,1,1
9,68.10963,2610,21,0,0,1
33,65.57877,9837,27,1,1,1
48,68.96149,14146,12,0,0,1
9,78.15285,2713,21,1,0,1
19,41.62815,5618,26,0,1,1
43,52.71457,12800,23,1,0,1
76,62.81951,22669,24,0,0,1
51,38.61581,15243,24,0,1,1
11,76.96765,3200,22,1,0,1
21,75.13432,6000,15,0,0,1
3,72.77013,903,24,1,0,1
71,51.51086,21100,24,0,0,1
6,52.71457,1800,23,0,0,1
65,64.64667,19400,19,0,0,1
3,71.35037,903,24,1,0,1
27,59.36272,8031,25,0,1,1
32,75.13432,9329,16,1,1,1
35,50.36889,10200,17,0,0,1
43,69.3026,12643,14,0,0,1
31,54.72236,9000,15,0,1,1
28,45.74088,8100,15,1,1,1
46,77.14211,13500,17,0,0,1
27,46.82112,7823,14,0,1,1
36,77.71619,10532,13,1,0,1
76,46.82112,22579,17,1,0,1
68,75.99396,20167,17,1,1,1
14,64.82729,4100,21,0,1,1
68,69.3026,20260,22,1,0,1
62,64.82729,18300,17,1,0,1
42,72.64211,12342,16,1,0,1
59,71.85199,17456,13,1,0,1
3,47.82729,800,22,1,0,1
42,67.77805,12500,24,0,0,1
33,79.87051,9837,27,1,1,1
18,70.11742,5100,16,0,0,1
9,81.94458,2712,21,1,0,1
3,78.17297,903,24,1,0,1
54,72.64211,15900,15,1,0,1
21,56.99396,6220,27,0,1,1
49,62.41989,14500,22,0,0,1
61,38.30878,18061,17,1,0,1
79,39.75939,23180,15,0,0,1
10,63.56804,2800,13,1,0,1
47,63.56804,13800,14,0,0,1
51,53.51865,15142,22,0,0,1
22,61.37051,6422,20,0,1,1
55,69.3026,16346,23,0,1,1
4,59.1668,1200,24,1,0,1
17,68.49396,4800,15,1,0,1
23,67.77805,6800,23,1,1,1
70,62.41989,20962,23,0,0,1
41,64.82729,12200,22,0,1,1
16,58.14211,4600,26,1,1,1
22,56.99396,6423,22,0,1,1
48,58.14211,14340,23,0,0,1
39,59.1668,11436,12,1,0,1
18,75.99396,5216,25,0,1,1
24,68.49396,6922,14,0,1,1
54,75.99396,16000,21,0,0,1
71,60.25322,21100,24,0,0,1
19,68.49396,5618,26,1,1,1
52,55.86433,15500,22,0,0,1
70,62.41989,20800,24,1,0,1
34,75.36433,9931,15,1,0,1
23,42.56186,6800,23,1,1,1
19,50.00631,5415,17,1,1,1
1,70.96927,200,20,0,0,1
51,75.36433,15244,25,1,0,1
61,69.3026,18060,13,0,0,1
9,71.85199,2611,22,0,0,1
75,59.1668,22400,22,1,0,1
28,60.25322,8335,23,0,1,1
48,75.99396,14146,12,0,0,1
54,72.64211,16100,22,0,0,1
55,50.00631,16345,22,0,0,1
27,80.59273,8032,25,0,1,1
60,50.00631,17900,21,0,0,1
76,56.99396,22578,17,0,0,1
80,69.3026,23400,13,0,0,1
10,67.58656,2900,19,0,0,1
29,78.17297,8400,16,0,1,1
7,56.99396,2004,23,1,0,1
24,74.11742,6921,14,0,1,1
74,60.25322,21976,16,0,0,1
37,69.3026,10835,16,1,0,1
80,55.86433,23600,21,0,0,1
9,81.94458,2712,21,0,0,1
24,72.64211,7000,21,1,1,1
55,62.41989,16200,13,0,0,1
76,63.56804,22579,17,1,0,1
4,66.65445,1100,23,1,0,1
22,71.85199,6423,22,0,1,1
18,72.64211,5216,25,1,0,1
2,50.00631,600,19,0,1,1
35,51.2347,10300,24,0,1,1
51,68.49396,15142,22,1,0,1
59,65.82729,17457,14,1,1,1
54,72.64211,15900,15,0,0,1
12,52.37668,3500,21,0,0,1
27,69.3026,8031,25,1,1,1
35,62.41989,10300,24,1,0,1
30,64.82729,8800,23,1,1,1
23,60.25322,6727,21,0,1,1
75,45.74088,22200,16,0,0,1
47,52.37668,13900,24,1,0,1
50,51.2347,14700,17,0,0,1
78,67.58656,22800,14,0,0,1
17,59.1668,5000,24,1,0,1
49,56.99396,14400,16,0,0,1
68,72.64211,20300,27,1,0,1
63,81.20384,18853,21,0,0,1
63,75.99396,18752,21,0,0,1
3,71.85199,701,15,0,1,1
73,61.37051,21700,22,0,0,1
56,71.85199,16647,21,1,0,1
79,69.3026,23200,22,0,0,1
3,62.41989,702,16,1,0,1
15,75.36433,4210,13,0,1,1
13,75.36433,3700,16,0,1,1
11,81.4631,3200,22,1,0,1
75,51.2347,22200,16,0,0,1
54,56.99396,16100,22,1,0,1
25,60.25322,7300,22,1,0,1
61,70.11742,18100,20,1,0,1
62,56.99396,18300,17,1,0,1
21,69.3026,6000,15,1,0,1
70,41.55569,20769,16,0,0,1
1,59.1668,100,14,0,0,1
76,64.82729,22668,22,0,0,1
9,78.53717,2713,21,1,0,1
27,70.96927,7824,14,0,1,1
75,62.41989,22367,24,0,0,1
27,71.85199,8031,25,0,1,1
35,56.99396,10400,25,1,0,1
27,72.64211,7900,25,0,1,1
55,69.3026,16400,21,1,0,1
13,77.14211,3800,23,0,0,1
80,76.58656,23500,21,1,0,1
58,70.11742,17200,23,1,0,1
36,69.3026,10533,14,0,0,1
73,77.71619,21700,22,1,0,1
55,60.25322,16400,21,1,0,1
61,70.11742,18200,22,1,0,1
68,74.77791,20300,27,0,0,1
71,56.99396,21100,24,1,0,1
58,80.38902,17200,23,0,0,1
42,70.11742,12400,23,0,0,1
5,83.7347,1300,16,1,0,1
47,62.41989,13800,14,1,0,1
51,75.36433,15049,17,1,0,1
68,79.47544,20259,24,1,1,1
73,63.56804,21800,22,0,0,1
48,56.99396,14300,21,1,0,1
63,79.47544,18752,21,0,0,1
68,77.71619,20300,27,1,0,1
9,72.64211,2508,13,1,0,1
36,71.85199,10700,24,0,0,1
70,70.96927,20961,24,1,0,1
74,64.82729,22000,24,0,0,1
62,67.58656,18400,24,1,0,1
8,50.00631,2308,24,1,0,1
17,67.58656,4900,24,1,0,1
62,51.2347,18500,23,0,0,1
78,67.58656,22900,24,1,0,1
63,70.96927,18751,22,1,0,1
41,65.82729,12041,14,1,0,1
3,50.00631,800,22,1,0,1
76,62.41989,22668,22,1,0,1
3,68.49396,902,23,1,0,1
63,65.82729,18853,21,0,0,1
15,62.41989,4300,19,1,1,1
60,63.56804,17800,25,1,0,1
59,71.85199,17500,17,1,0,1
7,70.96927,1904,14,1,0,1
23,67.58656,6620,15,0,1,1
57,59.1668,17000,20,0,0,1
75,58.14211,22200,16,1,0,1
22,64.82729,6525,20,1,1,1
20,53.51865,5919,21,0,1,1
20,65.82729,5919,21,1,1,1
73,68.49396,21800,22,0,0,1
71,53.51865,21100,24,0,0,1
20,60.25322,5919,21,1,1,1
61,50.00631,18200,22,1,0,1
49,59.1668,14500,22,1,0,1
57,66.65445,16900,19,1,0,1
42,67.77805,12300,17,1,0,1
21,71.85199,6000,15,1,0,1
50,46.82112,14900,22,1,0,1
68,48.83964,20300,27,0,1,1
20,75.36433,5700,17,1,1,1
9,75.99396,2712,21,0,0,1
7,67.58656,2004,23,0,0,1
3,71.85199,800,22,1,0,1
63,78.97544,18662,14,1,0,1
64,50.00631,19056,19,0,0,1
55,51.2347,16345,22,0,0,1
73,64.82729,21675,13,0,0,1
36,69.3026,10600,23,1,0,1
13,65.82729,3700,16,1,0,1
27,45.74088,7823,14,1,1,1
70,63.56804,20962,23,1,0,1
6,70.11742,1800,23,1,0,1
58,59.1668,17350,22,1,1,1
10,70.11742,2900,19,0,0,1
56,43.63594,16648,23,1,0,1
8,58.14211,2206,17,0,0,1
61,46.82112,18200,22,1,0,1
2,48.83964,400,16,0,0,1
63,63.56804,18752,21,1,0,1
68,68.49396,20260,22,0,0,1
53,83.25939,15600,15,0,0,1
53,50.00631,15800,22,1,0,1
35,75.36433,10300,24,1,0,1
68,71.85199,20260,22,1,1,1
4,56.99396,1100,23,1,0,1
34,77.71619,9931,15,1,0,1
48,52.37668,14340,23,1,0,1
69,64.82729,20500,22,0,0,1
76,54.72236,22578,17,0,0,1
27,80.59273,7930,27,0,1,1
17,55.86433,4800,15,0,0,1
7,55.86433,2005,24,0,0,1
68,75.99396,20167,17,0,1,1
24,51.2347,7100,18,0,1,1
13,54.72236,3900,22,0,0,1
70,54.72236,20800,24,0,0,1
35,64.82729,10300,24,1,0,1
22,53.51865,6422,20,1,1,1
34,60.25322,9931,15,0,0,1
34,54.72236,10000,19,1,0,1
68,82.1236,20259,24,0,0,1
55,65.82729,16400,21,1,0,1
39,71.85199,11600,19,0,0,1
71,48.83964,21100,24,0,0,1
19,71.85199,5500,26,0,1,1
74,82.45692,22100,25,0,0,1
28,52.37668,8126,15,0,1,1
51,74.11742,15000,16,1,0,1
30,65.82729,8800,23,1,1,1
8,63.56804,2206,17,0,0,1
27,60.25322,7929,26,1,1,1
51,68.49396,15049,17,1,0,1
26,48.83964,7700,20,0,1,1
46,59.1668,13600,24,0,0,1
46,63.56804,13600,24,0,0,1
18,70.11742,5200,24,0,0,1
78,37.04951,22900,24,0,0,1
63,62.41989,18663,15,1,0,1
37,69.3026,11000,27,1,0,1
17,66.65445,4814,16,1,0,1
76,63.56804,22668,22,1,0,1
67,57.95122,19800,13,0,0,1
50,64.50677,14800,24,0,0,1
79,79.80307,23180,15,0,0,1
29,73.93887,8400,16,1,1,1
69,60.22899,20500,22,0,0,1
39,73.93887,11437,12,0,0,1
